variant,event_id,op_id,core,pipe,start,end
p3,1-1-2890,2890,2,PIPE_V,1632012,1632420
p3,1-1-1000009914,1000009914,2,PIPE_MTE3,1632012,1632300
p3,1-1-2891,2891,2,PIPE_V,1632420,1632828
p3,1-1-1000009170,1000009170,2,PIPE_MTE2,1632420,1632491
p3,1-1-3166,3166,2,PIPE_M,1632491,1635587
p3,1-1-1000009166,1000009166,2,PIPE_MTE2,1632491,1632560
p3,1-1-2892,2892,2,PIPE_V,1632828,1633236
p3,1-1-2893,2893,2,PIPE_V,1633236,1633644
p3,1-1-1000009164,1000009164,2,PIPE_MTE2,1633236,1633381
p3,1-1-1000009162,1000009162,2,PIPE_MTE2,1633644,1633722
p3,1-1-2894,2894,2,PIPE_V,1635587,1635995
p3,1-1-3453,3453,2,PIPE_M,1635587,1638683
p3,1-1-2895,2895,2,PIPE_V,1635995,1636403
p3,1-1-1000007255,1000007255,2,PIPE_MTE2,1635995,1636020
p3,1-1-1000009150,1000009150,2,PIPE_MTE2,1636020,1636089
p3,1-1-2896,2896,2,PIPE_V,1636403,1636811
p3,1-1-1000007363,1000007363,2,PIPE_MTE2,1636403,1636506
p3,1-1-1000009148,1000009148,2,PIPE_MTE2,1636506,1636575
p3,1-1-2897,2897,2,PIPE_V,1636811,1637219
p3,1-1-1000009160,1000009160,2,PIPE_MTE2,1636811,1636880
p3,1-1-1000009158,1000009158,2,PIPE_MTE2,1637219,1637288
p3,1-1-3740,3740,2,PIPE_M,1638683,1641779
p3,1-1-3023,3023,2,PIPE_M,1641779,1644875
p3,1-1-1000009932,1000009932,2,PIPE_MTE3,1641779,1642100
p3,1-1-2898,2898,2,PIPE_V,1642100,1642508
p3,1-1-3310,3310,2,PIPE_M,1644875,1647971
p3,1-1-2899,2899,2,PIPE_V,1647971,1648379
p3,1-1-3597,3597,2,PIPE_M,1647971,1651067
p3,1-1-2900,2900,2,PIPE_V,1648379,1648787
p3,1-1-3884,3884,2,PIPE_M,1651067,1654163
p3,1-1-1000009940,1000009940,2,PIPE_MTE3,1651067,1651272
p3,1-1-1000009156,1000009156,2,PIPE_MTE2,1651272,1651341
p3,1-1-1000009154,1000009154,2,PIPE_MTE2,1651341,1651410
p3,1-1-1000007453,1000007453,2,PIPE_MTE2,1651410,1651513
p3,1-1-1000009152,1000009152,2,PIPE_MTE2,1651513,1651582
p3,1-1-1000009275,1000009275,2,PIPE_MTE2,1651582,1651787
p3,1-1-1000009321,1000009321,2,PIPE_MTE2,1651787,1651992
p3,1-1-3024,3024,2,PIPE_V,1654163,1654571
p3,1-1-3167,3167,2,PIPE_M,1654163,1657259
p3,1-1-1000009906,1000009906,2,PIPE_MTE3,1654163,1654795
p3,1-1-1000007261,1000007261,2,PIPE_MTE2,1654795,1654820
p3,1-1-1000007699,1000007699,2,PIPE_MTE3,1654795,1655458
p3,1-1-1000009168,1000009168,2,PIPE_MTE2,1654820,1655088
p3,1-1-1000007369,1000007369,2,PIPE_MTE2,1655458,1655744
p3,1-1-3454,3454,2,PIPE_M,1657259,1660355
p3,1-1-1000009178,1000009178,2,PIPE_MTE2,1657259,1657430
p3,1-1-3741,3741,2,PIPE_M,1660355,1663451
p3,1-1-1000009184,1000009184,2,PIPE_MTE2,1660355,1660424
p3,1-1-4028,4028,2,PIPE_M,1663451,1666547
p3,1-1-1000009920,1000009920,2,PIPE_MTE3,1663451,1663725
p3,1-1-1000009397,1000009397,2,PIPE_MTE2,1663725,1663930
p3,1-1-3025,3025,2,PIPE_V,1663930,1664338
p3,1-1-3311,3311,2,PIPE_M,1666547,1669643
p3,1-1-1000009902,1000009902,2,PIPE_MTE3,1666547,1666974
p3,1-1-1000009391,1000009391,2,PIPE_MTE2,1666974,1667384
p3,1-1-3026,3026,2,PIPE_V,1669643,1670051
p3,1-1-3598,3598,2,PIPE_M,1669643,1672739
p3,1-1-3885,3885,2,PIPE_M,1672739,1675835
p3,1-1-1000009936,1000009936,2,PIPE_MTE3,1672739,1672944
p3,1-1-1000009403,1000009403,2,PIPE_MTE2,1672944,1673149
p3,1-1-1000009449,1000009449,2,PIPE_MTE2,1673149,1673354
p3,1-1-3027,3027,2,PIPE_V,1673354,1673762
p3,1-1-1000009194,1000009194,2,PIPE_MTE2,1673354,1673423
p3,1-1-1000009513,1000009513,2,PIPE_MTE2,1673423,1673628
p3,1-1-3028,3028,2,PIPE_V,1673762,1674170
p3,1-1-1000009202,1000009202,2,PIPE_MTE2,1673762,1673831
p3,1-1-3168,3168,2,PIPE_M,1675835,1678931
p3,1-1-1000009200,1000009200,2,PIPE_MTE2,1675835,1676087
p3,1-1-1000009910,1000009910,2,PIPE_MTE3,1675835,1676495
p3,1-1-1000007459,1000007459,2,PIPE_MTE2,1676495,1676804
p3,1-1-1000009208,1000009208,2,PIPE_MTE2,1676804,1677011
p3,1-1-3455,3455,2,PIPE_M,1678931,1682027
p3,1-1-1000009509,1000009509,2,PIPE_MTE2,1678931,1679360
p3,1-1-3029,3029,2,PIPE_V,1682027,1682435
p3,1-1-3742,3742,2,PIPE_M,1682027,1685123
p3,1-1-4029,4029,2,PIPE_M,1685123,1688219
p3,1-1-1000009924,1000009924,2,PIPE_MTE3,1685123,1685562
p3,1-1-1000009521,1000009521,2,PIPE_MTE2,1685562,1685791
p3,1-1-1000009641,1000009641,2,PIPE_MTE2,1685791,1685996
p3,1-1-3030,3030,2,PIPE_V,1685996,1686404
p3,1-1-1000009625,1000009625,2,PIPE_MTE2,1686404,1686609
p3,1-1-3031,3031,2,PIPE_V,1686609,1687017
p3,1-1-1000007267,1000007267,2,PIPE_MTE2,1687017,1687042
p3,1-1-1000009222,1000009222,2,PIPE_MTE2,1687042,1687111
p3,1-1-3312,3312,2,PIPE_M,1688219,1691315
p3,1-1-1000009928,1000009928,2,PIPE_MTE3,1688219,1688798
p3,1-1-1000009611,1000009611,2,PIPE_MTE2,1688798,1689261
p3,1-1-3032,3032,2,PIPE_V,1691315,1691723
p3,1-1-1000007375,1000007375,2,PIPE_MTE2,1691723,1691929
p3,1-1-1000009228,1000009228,2,PIPE_MTE2,1691929,1692101
p3,1-1-3599,3599,2,PIPE_M,1692101,1695197
p3,1-1-1000009234,1000009234,2,PIPE_MTE2,1692101,1692212
p3,1-1-1000009944,1000009944,2,PIPE_MTE3,1695197,1695402
p3,1-1-3886,3886,2,PIPE_M,1695402,1698498
p3,1-1-1000009633,1000009633,2,PIPE_MTE2,1698498,1698908
p3,1-1-1000009948,1000009948,2,PIPE_MTE3,1698498,1698908
p3,1-1-3033,3033,2,PIPE_V,1698908,1699316
p3,1-1-3034,3034,2,PIPE_V,1699316,1699724
p3,1-1-1000009727,1000009727,2,PIPE_MTE2,1699316,1699521
p3,1-1-3035,3035,2,PIPE_V,1699724,1700132
p3,1-1-1000009246,1000009246,2,PIPE_MTE2,1699724,1699793
p3,1-1-3169,3169,2,PIPE_M,1700132,1703228
p3,1-1-1000009242,1000009242,2,PIPE_MTE2,1700132,1700201
p3,1-1-3036,3036,2,PIPE_V,1703228,1703636
p3,1-1-3456,3456,2,PIPE_M,1703228,1706324
p3,1-1-1000009240,1000009240,2,PIPE_MTE2,1703228,1703297
p3,1-1-1000007465,1000007465,2,PIPE_MTE2,1703636,1703661
p3,1-1-1000009244,1000009244,2,PIPE_MTE2,1703661,1703730
p3,1-1-3743,3743,2,PIPE_M,1706324,1709420
p3,1-1-4030,4030,2,PIPE_M,1709420,1712516
p3,1-1-1000009988,1000009988,2,PIPE_MTE3,1709420,1709625
p3,1-1-3037,3037,2,PIPE_V,1709625,1710033
p3,1-1-3038,3038,2,PIPE_V,1710033,1710441
p3,1-1-3039,3039,2,PIPE_V,1710441,1710849
p3,1-1-1000007273,1000007273,2,PIPE_MTE2,1710441,1710466
p3,1-1-1000009272,1000009272,2,PIPE_MTE2,1710466,1710535
p3,1-1-1000007381,1000007381,2,PIPE_MTE2,1710535,1710638
p3,1-1-1000009270,1000009270,2,PIPE_MTE2,1710849,1710918
p3,1-1-3040,3040,2,PIPE_V,1712516,1712924
p3,1-1-3313,3313,2,PIPE_M,1712516,1715612
p3,1-1-1000009954,1000009954,2,PIPE_MTE3,1712516,1712743
p3,1-1-1000009268,1000009268,2,PIPE_MTE2,1712743,1712864
p3,1-1-3041,3041,2,PIPE_V,1712924,1713332
p3,1-1-3042,3042,2,PIPE_V,1713332,1713740
p3,1-1-1000009266,1000009266,2,PIPE_MTE2,1713332,1713401
p3,1-1-1000009264,1000009264,2,PIPE_MTE2,1713740,1713809
p3,1-1-1000009254,1000009254,2,PIPE_MTE2,1713809,1713878
p3,1-1-3600,3600,2,PIPE_M,1715612,1718708
p3,1-1-3043,3043,2,PIPE_V,1718708,1719116
p3,1-1-3887,3887,2,PIPE_M,1718708,1721804
p3,1-1-3044,3044,2,PIPE_V,1719116,1719524
p3,1-1-3170,3170,2,PIPE_M,1721804,1724900
p3,1-1-1000007471,1000007471,2,PIPE_MTE2,1721804,1721829
p3,1-1-1000009976,1000009976,2,PIPE_MTE3,1721804,1722147
p3,1-1-1000009252,1000009252,2,PIPE_MTE2,1721829,1721967
p3,1-1-1000007279,1000007279,2,PIPE_MTE2,1721967,1721992
p3,1-1-1000009260,1000009260,2,PIPE_MTE2,1721992,1722130
p3,1-1-3045,3045,2,PIPE_V,1724900,1725308
p3,1-1-3457,3457,2,PIPE_M,1724900,1727996
p3,1-1-3046,3046,2,PIPE_V,1727996,1728404
p3,1-1-3744,3744,2,PIPE_M,1727996,1731092
p3,1-1-3047,3047,2,PIPE_V,1728404,1728812
p3,1-1-4031,4031,2,PIPE_M,1731092,1734188
p3,1-1-1000009984,1000009984,2,PIPE_MTE3,1731092,1731297
p3,1-1-1000007387,1000007387,2,PIPE_MTE2,1731297,1731400
p3,1-1-1000009258,1000009258,2,PIPE_MTE2,1731400,1731469
p3,1-1-1000009256,1000009256,2,PIPE_MTE2,1731469,1731538
p3,1-1-1000009262,1000009262,2,PIPE_MTE2,1731538,1731607
p3,1-1-1000009385,1000009385,2,PIPE_MTE2,1731607,1731812
p3,1-1-1000009431,1000009431,2,PIPE_MTE2,1731812,1732017
p3,1-1-3314,3314,2,PIPE_M,1734188,1737284
p3,1-1-1000009964,1000009964,2,PIPE_MTE3,1734188,1734707
p3,1-1-3171,3171,2,PIPE_V,1734707,1735115
p3,1-1-1000007705,1000007705,2,PIPE_MTE3,1734707,1735015
p3,1-1-1000009280,1000009280,2,PIPE_MTE2,1734707,1734879
p3,1-1-3601,3601,2,PIPE_M,1737284,1740380
p3,1-1-1000009278,1000009278,2,PIPE_MTE2,1737284,1737353
p3,1-1-3888,3888,2,PIPE_M,1740380,1743476
p3,1-1-4175,4175,2,PIPE_M,1743476,1746572
p3,1-1-1000009968,1000009968,2,PIPE_MTE3,1743476,1743681
p3,1-1-1000007477,1000007477,2,PIPE_MTE2,1743681,1743784
p3,1-1-1000009290,1000009290,2,PIPE_MTE2,1743784,1743853
p3,1-1-1000009503,1000009503,2,PIPE_MTE2,1743853,1744058
p3,1-1-3458,3458,2,PIPE_M,1746572,1749668
p3,1-1-1000009960,1000009960,2,PIPE_MTE3,1746572,1746777
p3,1-1-3172,3172,2,PIPE_V,1746777,1747185
p3,1-1-3745,3745,2,PIPE_M,1749668,1752764
p3,1-1-1000009493,1000009493,2,PIPE_MTE2,1749668,1749873
p3,1-1-4032,4032,2,PIPE_M,1752764,1755860
p3,1-1-1000009980,1000009980,2,PIPE_MTE3,1752764,1752969
p3,1-1-3173,3173,2,PIPE_V,1752969,1753377
p3,1-1-1000009499,1000009499,2,PIPE_MTE2,1752969,1753174
p3,1-1-1000009551,1000009551,2,PIPE_MTE2,1753174,1753379
p3,1-1-3174,3174,2,PIPE_V,1753379,1753787
p3,1-1-1000007285,1000007285,2,PIPE_MTE2,1753379,1753404
p3,1-1-1000009300,1000009300,2,PIPE_MTE2,1753404,1753473
p3,1-1-1000009605,1000009605,2,PIPE_MTE2,1753787,1753992
p3,1-1-3175,3175,2,PIPE_V,1753992,1754400
p3,1-1-3315,3315,2,PIPE_M,1755860,1758956
p3,1-1-1000009972,1000009972,2,PIPE_MTE3,1755860,1756383
p3,1-1-1000007393,1000007393,2,PIPE_MTE2,1756383,1756683
p3,1-1-1000009310,1000009310,2,PIPE_MTE2,1756683,1756849
p3,1-1-1000009318,1000009318,2,PIPE_MTE2,1756849,1756987
p3,1-1-3602,3602,2,PIPE_M,1758956,1762052
p3,1-1-1000009316,1000009316,2,PIPE_MTE2,1758956,1759025
p3,1-1-3889,3889,2,PIPE_M,1762052,1765148
p3,1-1-1000010000,1000010000,2,PIPE_MTE3,1762052,1762257
p3,1-1-4176,4176,2,PIPE_M,1765148,1768244
p3,1-1-1000009599,1000009599,2,PIPE_MTE2,1765148,1765558
p3,1-1-1000009996,1000009996,2,PIPE_MTE3,1765148,1765558
p3,1-1-3176,3176,2,PIPE_V,1765558,1765966
p3,1-1-1000009617,1000009617,2,PIPE_MTE2,1765966,1766171
p3,1-1-1000009723,1000009723,2,PIPE_MTE2,1766171,1766376
p3,1-1-1000009992,1000009992,2,PIPE_MTE3,1768244,1768565
p3,1-1-3177,3177,2,PIPE_V,1768565,1768973
p3,1-1-1000009717,1000009717,2,PIPE_MTE2,1768973,1769294
p3,1-1-3178,3178,2,PIPE_V,1769294,1769702
p3,1-1-1000009332,1000009332,2,PIPE_MTE2,1769294,1769432
p3,1-1-3459,3459,2,PIPE_M,1769702,1772798
p3,1-1-1000009709,1000009709,2,PIPE_MTE2,1769702,1769907
p3,1-1-3179,3179,2,PIPE_V,1772798,1773206
p3,1-1-1000009334,1000009334,2,PIPE_MTE2,1773206,1773275
p3,1-1-3746,3746,2,PIPE_M,1773275,1776371
p3,1-1-1000007483,1000007483,2,PIPE_MTE2,1773275,1773300
p3,1-1-1000009340,1000009340,2,PIPE_MTE2,1773300,1773369
p3,1-1-1000010004,1000010004,2,PIPE_MTE3,1776371,1776761
p3,1-1-4033,4033,2,PIPE_M,1776761,1779857
p3,1-1-1000010008,1000010008,2,PIPE_MTE3,1779857,1780548
p3,1-1-3180,3180,2,PIPE_V,1780548,1780956
p3,1-1-3181,3181,2,PIPE_V,1780956,1781364
p3,1-1-1000009809,1000009809,2,PIPE_MTE2,1780956,1781417
p3,1-1-3182,3182,2,PIPE_V,1781417,1781825
p3,1-1-1000007291,1000007291,2,PIPE_MTE2,1781417,1781442
p3,1-1-1000009346,1000009346,2,PIPE_MTE2,1781442,1781637
p3,1-1-3316,3316,2,PIPE_M,1781825,1784921
p3,1-1-1000007399,1000007399,2,PIPE_MTE2,1781825,1781928
p3,1-1-1000009352,1000009352,2,PIPE_MTE2,1781928,1782002
p3,1-1-3603,3603,2,PIPE_M,1784921,1788017
p3,1-1-1000010012,1000010012,2,PIPE_MTE3,1788017,1788585
p3,1-1-3183,3183,2,PIPE_V,1788585,1788993
p3,1-1-1000009360,1000009360,2,PIPE_MTE2,1788585,1788716
p3,1-1-3890,3890,2,PIPE_M,1788993,1792089
p3,1-1-1000009358,1000009358,2,PIPE_MTE2,1788993,1789131
p3,1-1-4177,4177,2,PIPE_M,1792089,1795185
p3,1-1-1000010056,1000010056,2,PIPE_MTE3,1792089,1792407
p3,1-1-3184,3184,2,PIPE_V,1792407,1792815
p3,1-1-3185,3185,2,PIPE_V,1792815,1793223
p3,1-1-1000009382,1000009382,2,PIPE_MTE2,1792815,1792903
p3,1-1-3186,3186,2,PIPE_V,1793223,1793631
p3,1-1-1000009380,1000009380,2,PIPE_MTE2,1793223,1793292
p3,1-1-3187,3187,2,PIPE_V,1793631,1794039
p3,1-1-1000007489,1000007489,2,PIPE_MTE2,1793631,1793734
p3,1-1-1000009366,1000009366,2,PIPE_MTE2,1793734,1793803
p3,1-1-1000007297,1000007297,2,PIPE_MTE2,1794039,1794064
p3,1-1-3460,3460,2,PIPE_M,1795185,1798281
p3,1-1-1000010024,1000010024,2,PIPE_MTE3,1795185,1795817
p3,1-1-3188,3188,2,PIPE_V,1798281,1798689
p3,1-1-3747,3747,2,PIPE_M,1798281,1801377
p3,1-1-3189,3189,2,PIPE_V,1798689,1799097
p3,1-1-3190,3190,2,PIPE_V,1799097,1799505
p3,1-1-3191,3191,2,PIPE_V,1799505,1799913
p3,1-1-4034,4034,2,PIPE_M,1801377,1804473
p3,1-1-1000009364,1000009364,2,PIPE_MTE2,1801377,1801446
p3,1-1-1000007405,1000007405,2,PIPE_MTE2,1801446,1801471
p3,1-1-1000009362,1000009362,2,PIPE_MTE2,1801471,1801565
p3,1-1-1000009368,1000009368,2,PIPE_MTE2,1801565,1801678
p3,1-1-1000009370,1000009370,2,PIPE_MTE2,1801678,1801747
p3,1-1-1000009378,1000009378,2,PIPE_MTE2,1801747,1801816
p3,1-1-3317,3317,2,PIPE_M,1804473,1807569
p3,1-1-1000010036,1000010036,2,PIPE_MTE3,1804473,1804799
p3,1-1-3192,3192,2,PIPE_V,1807569,1807977
p3,1-1-3604,3604,2,PIPE_M,1807569,1810665
p3,1-1-3193,3193,2,PIPE_V,1810665,1811073
p3,1-1-3891,3891,2,PIPE_M,1810665,1813761
p3,1-1-3194,3194,2,PIPE_V,1811073,1811481
p3,1-1-4178,4178,2,PIPE_M,1813761,1816857
p3,1-1-1000010052,1000010052,2,PIPE_MTE3,1813761,1814362
p3,1-1-1000009376,1000009376,2,PIPE_MTE2,1814362,1814558
p3,1-1-1000007495,1000007495,2,PIPE_MTE2,1814558,1814587
p3,1-1-1000009372,1000009372,2,PIPE_MTE2,1814587,1814794
p3,1-1-1000009374,1000009374,2,PIPE_MTE2,1814794,1815001
p3,1-1-1000009487,1000009487,2,PIPE_MTE2,1815001,1815524
p3,1-1-1000009525,1000009525,2,PIPE_MTE2,1815524,1815934
p3,1-1-3461,3461,2,PIPE_M,1816857,1819953
p3,1-1-1000010020,1000010020,2,PIPE_MTE3,1816857,1817683
p3,1-1-3318,3318,2,PIPE_V,1817683,1818091
p3,1-1-1000007411,1000007411,2,PIPE_MTE2,1817683,1817708
p3,1-1-1000007711,1000007711,2,PIPE_MTE3,1817683,1818199
p3,1-1-1000009388,1000009388,2,PIPE_MTE2,1817708,1817944
p3,1-1-3748,3748,2,PIPE_M,1819953,1823049
p3,1-1-1000009394,1000009394,2,PIPE_MTE2,1819953,1820022
p3,1-1-4035,4035,2,PIPE_M,1823049,1826145
p3,1-1-4322,4322,2,PIPE_M,1826145,1829241
p3,1-1-1000010032,1000010032,2,PIPE_MTE3,1826145,1826741
p3,1-1-1000009400,1000009400,2,PIPE_MTE2,1826741,1826902
p3,1-1-1000009591,1000009591,2,PIPE_MTE2,1826902,1827107
p3,1-1-3319,3319,2,PIPE_V,1829241,1829649
p3,1-1-3605,3605,2,PIPE_M,1829241,1832337
p3,1-1-1000010016,1000010016,2,PIPE_MTE3,1829241,1829586
p3,1-1-1000009587,1000009587,2,PIPE_MTE2,1829586,1829791
p3,1-1-3320,3320,2,PIPE_V,1832337,1832745
p3,1-1-3892,3892,2,PIPE_M,1832337,1835433
p3,1-1-4179,4179,2,PIPE_M,1835433,1838529
p3,1-1-1000010040,1000010040,2,PIPE_MTE3,1835433,1836071
p3,1-1-1000009595,1000009595,2,PIPE_MTE2,1836071,1836686
p3,1-1-1000009637,1000009637,2,PIPE_MTE2,1836686,1837142
p3,1-1-3321,3321,2,PIPE_V,1837142,1837550
p3,1-1-1000009410,1000009410,2,PIPE_MTE2,1837142,1837255
p3,1-1-1000009701,1000009701,2,PIPE_MTE2,1837255,1837489
p3,1-1-3322,3322,2,PIPE_V,1837550,1837958
p3,1-1-1000009416,1000009416,2,PIPE_MTE2,1837550,1837619
p3,1-1-3462,3462,2,PIPE_M,1838529,1841625
p3,1-1-1000007501,1000007501,2,PIPE_MTE2,1838529,1838554
p3,1-1-1000010028,1000010028,2,PIPE_MTE3,1838529,1838991
p3,1-1-1000009422,1000009422,2,PIPE_MTE2,1838991,1839106
p3,1-1-1000009428,1000009428,2,PIPE_MTE2,1839106,1839175
p3,1-1-3749,3749,2,PIPE_M,1841625,1844721
p3,1-1-1000009693,1000009693,2,PIPE_MTE2,1841625,1841943
p3,1-1-4036,4036,2,PIPE_M,1844721,1847817
p3,1-1-4323,4323,2,PIPE_M,1847817,1850913
p3,1-1-1000010044,1000010044,2,PIPE_MTE3,1847817,1848022
p3,1-1-3323,3323,2,PIPE_V,1848022,1848430
p3,1-1-1000009705,1000009705,2,PIPE_MTE2,1848430,1848775
p3,1-1-1000009801,1000009801,2,PIPE_MTE2,1848775,1848980
p3,1-1-3324,3324,2,PIPE_V,1850913,1851321
p3,1-1-1000010048,1000010048,2,PIPE_MTE3,1850913,1851323
p3,1-1-1000009795,1000009795,2,PIPE_MTE2,1851323,1851532
p3,1-1-3325,3325,2,PIPE_V,1851532,1851940
p3,1-1-1000007417,1000007417,2,PIPE_MTE2,1851532,1851557
p3,1-1-1000009438,1000009438,2,PIPE_MTE2,1851557,1851651
p3,1-1-3606,3606,2,PIPE_M,1851940,1855036
p3,1-1-1000009781,1000009781,2,PIPE_MTE2,1851940,1852145
p3,1-1-3326,3326,2,PIPE_V,1855036,1855444
p3,1-1-1000009446,1000009446,2,PIPE_MTE2,1855444,1855513
p3,1-1-3893,3893,2,PIPE_M,1855513,1858609
p3,1-1-1000009444,1000009444,2,PIPE_MTE2,1855513,1855582
p3,1-1-4180,4180,2,PIPE_M,1858609,1861705
p3,1-1-1000010064,1000010064,2,PIPE_MTE3,1858609,1858816
p3,1-1-1000009805,1000009805,2,PIPE_MTE2,1858816,1859021
p3,1-1-1000010060,1000010060,2,PIPE_MTE3,1861705,1862031
p3,1-1-3327,3327,2,PIPE_V,1862031,1862439
p3,1-1-3328,3328,2,PIPE_V,1862439,1862847
p3,1-1-1000009482,1000009482,2,PIPE_MTE2,1862439,1862508
p3,1-1-3329,3329,2,PIPE_V,1862847,1863255
p3,1-1-3463,3463,2,PIPE_M,1862847,1865943
p3,1-1-1000009480,1000009480,2,PIPE_MTE2,1862847,1862916
p3,1-1-1000009889,1000009889,2,PIPE_MTE2,1863255,1863460
p3,1-1-3330,3330,2,PIPE_V,1863460,1863868
p3,1-1-3750,3750,2,PIPE_M,1865943,1869039
p3,1-1-1000007507,1000007507,2,PIPE_MTE2,1865943,1865968
p3,1-1-1000009478,1000009478,2,PIPE_MTE2,1865968,1866037
p3,1-1-1000009456,1000009456,2,PIPE_MTE2,1866037,1866106
p3,1-1-4037,4037,2,PIPE_M,1869039,1872135
p3,1-1-4324,4324,2,PIPE_M,1872135,1875231
p3,1-1-1000010100,1000010100,2,PIPE_MTE3,1872135,1872340
p3,1-1-3331,3331,2,PIPE_V,1872340,1872748
p3,1-1-3332,3332,2,PIPE_V,1872748,1873156
p3,1-1-3333,3333,2,PIPE_V,1873156,1873564
p3,1-1-1000007423,1000007423,2,PIPE_MTE2,1873156,1873181
p3,1-1-1000009476,1000009476,2,PIPE_MTE2,1873181,1873250
p3,1-1-1000009474,1000009474,2,PIPE_MTE2,1873250,1873319
p3,1-1-3334,3334,2,PIPE_V,1873564,1873972
p3,1-1-3607,3607,2,PIPE_M,1875231,1878327
p3,1-1-1000009472,1000009472,2,PIPE_MTE2,1875231,1875386
p3,1-1-1000010072,1000010072,2,PIPE_MTE3,1875231,1875522
p3,1-1-3335,3335,2,PIPE_V,1878327,1878735
p3,1-1-3894,3894,2,PIPE_M,1878327,1881423
p3,1-1-3336,3336,2,PIPE_V,1878735,1879143
p3,1-1-3337,3337,2,PIPE_V,1879143,1879551
p3,1-1-3338,3338,2,PIPE_V,1879551,1879959
p3,1-1-4181,4181,2,PIPE_M,1881423,1884519
p3,1-1-1000009462,1000009462,2,PIPE_MTE2,1881423,1881492
p3,1-1-1000009460,1000009460,2,PIPE_MTE2,1881492,1881561
p3,1-1-1000007513,1000007513,2,PIPE_MTE2,1881561,1881586
p3,1-1-1000009458,1000009458,2,PIPE_MTE2,1881586,1881655
p3,1-1-1000009470,1000009470,2,PIPE_MTE2,1881655,1881724
p3,1-1-1000007429,1000007429,2,PIPE_MTE2,1881724,1881749
p3,1-1-1000009468,1000009468,2,PIPE_MTE2,1881749,1881818
p3,1-1-3464,3464,2,PIPE_M,1884519,1887615
p3,1-1-1000010084,1000010084,2,PIPE_MTE3,1884519,1884877
p3,1-1-3339,3339,2,PIPE_V,1884877,1885285
p3,1-1-3340,3340,2,PIPE_V,1887615,1888023
p3,1-1-3751,3751,2,PIPE_M,1887615,1890711
p3,1-1-3341,3341,2,PIPE_V,1890711,1891119
p3,1-1-4038,4038,2,PIPE_M,1890711,1893807
p3,1-1-4325,4325,2,PIPE_M,1893807,1896903
p3,1-1-1000010096,1000010096,2,PIPE_MTE3,1893807,1894012
p3,1-1-1000009466,1000009466,2,PIPE_MTE2,1894012,1894081
p3,1-1-1000009464,1000009464,2,PIPE_MTE2,1894081,1894150
p3,1-1-1000009579,1000009579,2,PIPE_MTE2,1894150,1894355
p3,1-1-1000009621,1000009621,2,PIPE_MTE2,1894355,1894560
p3,1-1-3465,3465,2,PIPE_V,1894560,1894968
p3,1-1-1000009484,1000009484,2,PIPE_MTE2,1894560,1894629
p3,1-1-3608,3608,2,PIPE_M,1896903,1899999
p3,1-1-1000007519,1000007519,2,PIPE_MTE2,1896903,1896928
p3,1-1-1000010068,1000010068,2,PIPE_MTE3,1896903,1897437
p3,1-1-1000009490,1000009490,2,PIPE_MTE2,1896928,1897183
p3,1-1-1000007717,1000007717,2,PIPE_MTE3,1897437,1897822
p3,1-1-1000009496,1000009496,2,PIPE_MTE2,1897822,1897947
p3,1-1-3895,3895,2,PIPE_M,1899999,1903095
p3,1-1-4182,4182,2,PIPE_M,1903095,1906191
p3,1-1-1000009685,1000009685,2,PIPE_MTE2,1903095,1903300
p3,1-1-3466,3466,2,PIPE_V,1903300,1903708
p3,1-1-3752,3752,2,PIPE_M,1906191,1909287
p3,1-1-1000009679,1000009679,2,PIPE_MTE2,1906191,1906806
p3,1-1-1000010080,1000010080,2,PIPE_MTE3,1906191,1906806
p3,1-1-3467,3467,2,PIPE_V,1906806,1907214
p3,1-1-4039,4039,2,PIPE_M,1909287,1912383
p3,1-1-4326,4326,2,PIPE_M,1912383,1915479
p3,1-1-1000010092,1000010092,2,PIPE_MTE3,1912383,1912793
p3,1-1-1000009689,1000009689,2,PIPE_MTE2,1912793,1913203
p3,1-1-1000009733,1000009733,2,PIPE_MTE2,1913203,1913613
p3,1-1-3468,3468,2,PIPE_V,1913613,1914021
p3,1-1-1000007435,1000007435,2,PIPE_MTE2,1913613,1913638
p3,1-1-1000009506,1000009506,2,PIPE_MTE2,1913638,1913707
p3,1-1-1000009775,1000009775,2,PIPE_MTE2,1913707,1913912
p3,1-1-3469,3469,2,PIPE_V,1914021,1914429
p3,1-1-1000009518,1000009518,2,PIPE_MTE2,1914021,1914159
p3,1-1-3609,3609,2,PIPE_M,1915479,1918575
p3,1-1-1000009516,1000009516,2,PIPE_MTE2,1915479,1915755
p3,1-1-1000010076,1000010076,2,PIPE_MTE3,1915479,1916163
p3,1-1-1000009771,1000009771,2,PIPE_MTE2,1916163,1916778
p3,1-1-3470,3470,2,PIPE_V,1916778,1917186
p3,1-1-3896,3896,2,PIPE_M,1918575,1921671
p3,1-1-4183,4183,2,PIPE_M,1921671,1924767
p3,1-1-1000009787,1000009787,2,PIPE_MTE2,1921671,1922081
p3,1-1-1000009875,1000009875,2,PIPE_MTE2,1922081,1922439
p3,1-1-3471,3471,2,PIPE_V,1922439,1922847
p3,1-1-1000009869,1000009869,2,PIPE_MTE2,1922847,1923205
p3,1-1-3472,3472,2,PIPE_V,1923205,1923613
p3,1-1-1000009536,1000009536,2,PIPE_MTE2,1923205,1923315
p3,1-1-1000009857,1000009857,2,PIPE_MTE2,1923613,1923860
